Geneid,0,1,2,3,4,5,6,7,8,9
PSPTO_RS00005,-0.020289073780877076,0.014402635849854984,0.0034696860438592613,-0.002408006416605148,-0.010534549696082824,0.006495485432056276,0.0004341073261542527,-0.010571452416090926,-0.0041793640447352395,-0.009901769531557712
PSPTO_RS00010,-0.01991866412351783,-0.0013442192575250191,0.005210523073778939,0.004695684459257665,-0.0070118906804162665,0.0022849673549059186,0.003404129682578396,-0.0055038553834352525,-0.007781539600775046,-0.003861887070839365
PSPTO_RS00015,-0.015489551984265857,0.00040880441082060103,-0.0033960807907993575,0.0001240041802611497,-0.012325646884454793,0.004887656082296685,0.006154239857710082,-0.00887439038694716,-0.017580120753876792,0.011005489478571774
PSPTO_RS00020,-0.007704662127385821,-0.020699723156468387,0.005708823633614626,0.007612321763022353,-0.012211321595684858,0.0071539993531075825,0.00801413455395398,-0.006099144857799454,-0.004092482971666578,0.007486766520709878
PSPTO_RS00025,-0.0052795542905693,-0.016273670430008352,-0.0025999049515521185,-0.0041491057249995284,-0.0032945157022642706,0.0020219373006304968,0.009154721598817549,-0.011119664137821915,-0.00572243918897993,0.009761586571448195
PSPTO_RS00030,-0.015146043920748798,-0.0005163414805806637,0.003279496037967464,-0.0016948206099364357,-0.005327748354672741,-0.0013183834152940737,0.003856900000439593,-0.0027512074968845325,-0.013271461073422695,0.007433171778093329
PSPTO_RS00035,-0.02657047387029869,-0.002195362390037281,0.0017027139208898223,-0.0011252264304798228,-0.0007191196906140002,-0.0018508851899994828,0.0034377347225038575,-0.009025065611619431,-0.011428419999219864,0.009736818864745615
PSPTO_RS00040,-0.01641549253443607,-0.0081617127254672,0.0038167108133642822,-0.004119669542344837,-0.0014305418597365714,-0.0012425963614165292,0.0016317047437050044,-0.005990439095456339,-0.011776465469821893,0.011659478691644475
PSPTO_RS00045,-0.0027123775152423256,-0.008844052900193562,0.006784215869029669,-0.009188488853641595,-0.006356604793232092,0.0006146555445348724,0.004741149908995385,-0.01492944164395515,-0.006173419813643593,-0.0005410367318417857
PSPTO_RS00050,0.026246453778655855,-0.015733248901336542,0.005517189796613674,-0.006988383745406072,0.00042851954568815073,-0.005057617800205995,0.012835345126727682,-0.010376422162932598,-0.0007717688714021857,0.009725404722002428
PSPTO_RS00055,-0.013131820472489135,0.005435551725421115,0.012161251579775895,-0.010669070209759535,-0.021650758922356107,-0.023563433351067413,-0.013557002721891816,0.04297383856676036,-0.02598797124245855,-0.007180897543942983
PSPTO_RS00060,0.01024903255711526,-0.012515805393520736,0.0013924588283165617,-0.009361017207696363,-0.0014609323596929036,-0.006732468046454834,0.0065081054453607545,-0.008007478109453497,-0.010526545086946257,0.002997190745630082
PSPTO_RS00065,-0.001451477138773185,-0.012742939702917224,-0.0008990115260094277,-0.009746817271617443,-0.001428169026198888,-0.0008165423844013097,-0.0004265508124380835,-0.01669877566657127,-0.01508891144570962,0.002615625008544862
PSPTO_RS00070,0.0007537589784718024,-0.016648350492499818,-0.0022757076019611104,-0.01184712151937367,0.00993016123135279,-0.00709174352794674,-0.0010923776885716197,0.020319384727564782,-0.009942116419738104,-0.006557524000597181
PSPTO_RS00075,0.010157982903336955,-0.01339613223405113,0.01681234379103143,0.011612534797947782,0.004951812396831488,0.005332401353469991,0.001054268454337329,-0.023042584188093275,0.004211391868204845,0.007557826079942712
PSPTO_RS00080,0.014787488253855246,0.005000745451415644,0.020482764186422964,0.01006985316152428,-0.0005139576181301087,0.0036750436975603795,-0.0029981579174050785,0.0091173522945079,-0.0023624662465198836,0.012548588502810496
PSPTO_RS00085,-0.001272050832639229,-0.011798356265100333,-0.0050334174226298245,-0.008530657594190546,-0.005347305600252575,-0.008687125841162283,-0.0003230188608031184,0.0061428720504045275,-0.01172424958829124,-0.0011905922008197988
PSPTO_RS00090,-0.013336223601630871,-0.009731119029944661,-0.0033081775752124413,-0.01893443884037352,0.0015312448109744631,0.0028903100466901852,-0.005240912826037981,-0.02078889667896855,-0.010816325137378282,-0.007702198560870855
PSPTO_RS00095,-0.010706853006728452,-0.002640381164917448,0.001002988512770914,-0.010657750466005554,-0.006269962985695165,-0.003673136517374761,0.0026279995869579287,-0.009033798175858554,-0.010716606154938581,-0.010189423031878007
PSPTO_RS00100,0.005252355277234024,-0.015988219570984185,0.004258188629028021,0.0016159101975833962,-0.022481099303173546,0.008989985461785883,0.012249200436368892,0.03766776305259363,-0.016286723662392432,0.016366599522738955
PSPTO_RS00105,-0.004670064620966907,-0.0024616616303238716,0.007511389241196555,0.002727458662250407,0.014128465129072518,-0.00019604852853586323,0.003391097261539812,0.015687845975633455,-0.007118881101665479,0.01439752278060514
PSPTO_RS00110,-0.0030606532809880145,0.006861551973675283,0.008469767810269577,0.002686853607133334,-0.010980045580484194,0.0006184124082258942,0.001886594614389252,0.01359254378262904,-0.013520553430143316,0.02311220126448651
PSPTO_RS00115,0.0016321449676685604,-0.014589282467307799,0.015841583216036827,-0.0026907536271340506,0.006174093277017615,0.011851816285913482,0.004071814427317616,-0.0043892454475214174,0.0013990944904174226,0.022270630216969137
PSPTO_RS00120,0.0196560780192043,-0.02041659157393272,-0.005192597837652168,0.001124034364615545,-0.0063594873217915,0.006893198663951205,0.004142828005721782,-0.0013279519321390768,0.012382179965834919,-0.03341765013119791
PSPTO_RS00125,0.006654269981282116,-0.0050741065789739245,-0.0010055276038413137,0.005752678358118849,0.0002588259865323757,-0.0057970232492809285,-0.0019085334088880515,0.0017565419724820364,0.002224762033845005,-0.03742932918491653
