Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
PSPTO_RS00005,0.009715965778984549,0.0014786813490038839,-0.023541382316040065,-0.00801568813646431,-0.0004813538385432702,0.010277220138543939,0.0014972817449882684,-0.0028973720006697868,0.0012169344383111899,-0.004855776933349558,0.005538396385572104,0.0035579433231965637,-0.0002799464530898368,-0.016889045631410016,-0.0011787176045565215,-0.006970048286363533,-0.0014069260791003534,-0.006798781869220896,-0.005601625734933811,-1.8816665122543323e-05,-0.023865484063678232,-0.017514920951542334
PSPTO_RS00010,0.0036070159240291027,0.004452990004322832,-0.020762365938296813,-0.002706772472029196,-0.0043027802675608484,0.008006099672114471,0.006883620280128905,-0.001131931292629838,-0.011460498113343893,-0.006473412974532769,0.0018888560800688235,-0.0018922627382778605,-0.0031047617443297065,-0.010941173263027492,0.0013279076697953187,0.002819553840136693,-0.0003069929060776477,-0.005828442397357196,-0.0005614698529168606,0.00718935804814158,-0.018856324486650183,-0.0053265742711296445
PSPTO_RS00015,0.005530028555574441,-0.007693716319710814,-0.022660989410624367,0.0013009060571878802,-0.001010564758177486,0.013191448858238107,0.0008285049979899924,0.00042542077700651,-0.004884258021140946,-0.006619266257044419,0.017796423679899243,-0.0031939952395783895,-0.0034710710455000777,-0.018419708095411484,-0.007094527171801694,-0.008609030828864741,0.0036759148492367883,0.010199297247857463,-0.0017396839007735288,0.003147645148751067,-0.01646617464035437,-0.00186370466105375
PSPTO_RS00020,-0.0009434100555324939,-0.0034018580854451364,-0.020082112533273633,-0.00243244236159153,-0.0015488578587508504,0.019157816877690633,0.0037757469818792094,0.004207690588799056,-0.002924404072765176,0.004644416747935768,0.010438797650779971,-0.016585523352086056,-0.0036401687581859654,-0.01554179660194661,0.0028517212349749126,0.001564642458381569,0.0018270761927079646,0.0031826291270487415,0.002317732856623715,-0.00303436475951183,0.01107265519384422,0.0008195495486291104
PSPTO_RS00025,0.0045661863389133105,-0.010598311412431146,0.0005194629212020049,0.0026196823410751797,-0.0014090529401638535,0.013646503747423518,-0.005157920059817042,0.0019790893962740082,-0.014150130494225721,-0.009355391927199457,0.006583341388764518,-0.016508186968771366,-0.003772541952319226,0.0016233893873239711,-0.004660922281394955,-0.003994981243913033,0.0013477072312900885,0.010527266857194677,-0.004732125495992267,0.0073773267677407,0.008514785512254855,0.005508461877758458
PSPTO_RS00030,0.001932521223970298,-0.006062796523053242,-0.0053738486864774535,0.0028415299021251265,-0.00450563300626808,0.0020902964001287888,0.0070890955407038984,0.0002789019062806958,-0.018491023518480126,-0.01756539428128992,0.006368728322281094,0.0032305151314451106,-0.009549661130837758,0.0015099371086767224,0.0030213828761387336,-0.003262071684244773,0.0033080996839485403,0.0013326827279201007,0.004075331052460803,0.0073167973153677466,-0.004027999366267017,-0.0018184829689036636
PSPTO_RS00035,0.002196431135952946,0.008750347775356136,-0.011940825853798003,0.0018585275415090126,-0.0067964036216896576,0.0008210793688716003,0.0007320010574821665,0.0029451418274096352,0.0022129319776749627,-0.018785196512004766,-0.003530208001086225,0.004187226974679893,-0.011187481959309653,0.0014342407051379572,0.00013800640229895704,0.0024586486647599835,-4.06303740165144e-05,0.007102464790229183,0.0013042042052316578,0.022388522809829507,-0.006943782001143037,0.006141230778379964
PSPTO_RS00040,0.000492483540705886,-0.008067573325943718,-0.007340035824933384,0.006414540543906666,0.0016875442349585218,0.005590596842049627,0.0027146328743634534,0.0035459298070342825,-0.012756485332221955,-0.01639702381814625,0.005201350815215737,-0.005346129991218009,-0.0030355505084731305,0.0005465984726639268,0.0051187286645567095,-0.00377443528297792,0.0016286469961768759,0.004844848070826178,0.008148479345156156,0.013620423704272126,-0.0059151013158506,0.004889077333894147
PSPTO_RS00045,0.0064246030342040485,-0.004341635427667464,0.008877378420360668,0.0015341407757764416,0.009346806254922518,-0.002917880905054367,-0.002570263193538193,0.010619826809114916,-0.0028922799099485442,-0.009508361115299286,-0.009663985391256635,-0.015504930458089167,-0.003281488844590468,-0.007331046965789102,0.008814661824017888,-0.006570346572315112,0.002710453609361136,0.0008728760088558055,0.005762949581621475,0.013860484493521268,-0.008319052409022941,0.0033758719148565043
PSPTO_RS00050,0.010277650933326945,-0.009556787419790023,0.02913679946136092,0.007507346640283756,0.002046874917583353,0.0062649413376959315,-0.015024043584163382,0.020163425972323065,-0.012844614795969819,0.006848331989549579,-0.010999595768614019,-0.006447762087056128,-0.007009997562520255,0.007182875677035128,0.013983313056752922,-0.011910440350701865,0.02217893049415956,0.012112560696977515,0.01766947888445744,0.008729244575249064,0.004354521316751294,0.030484512236802888
PSPTO_RS00055,0.013722829118662237,-0.02797263128575052,-0.029312867739152378,-0.004741800647126324,0.02169478611542034,-0.01933392204863464,0.011035895993846303,-0.005644643169708019,0.0005571283319374631,-0.016170207976639803,0.00017609116823177684,0.014575087839235211,-0.008481009542851053,7.627697720059751e-05,0.01528560539611868,-0.01923500164400114,0.007558454665205961,-0.013484179611149599,-0.002021848801435355,-0.004932882646674482,0.014957696253846079,0.024322459565217735
PSPTO_RS00060,0.012422864780304535,0.0021008061060693826,0.01313695461396271,0.00015821875371933638,-0.005268599311025516,-0.002021800635747893,0.005212800801738224,0.008141056715943014,-0.011724785042886226,-0.003828798577615049,-0.008243028240688292,-0.0033036673014678964,-0.00390863745537658,0.006202187189667594,0.005788310218365952,-0.0129916456163591,0.022749697056024434,0.006397579172993221,0.007949543001862285,0.008637607645502294,0.006087043024648834,0.0020033621830490983
