Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
PSPTO_RS00005,-0.014101520446493659,-0.0031939949766637177,-0.0030389251839188242,-0.0010967580781818464,0.006819743389691084,-0.0014154182107710106,-0.004799241771285079,-0.00623074596697094,0.014900261565771171,-0.024581971974199836,-0.0020041419684822537,0.00475887583620901,0.002129341047107483,-0.00183929182712105,-0.003980769048375504,-0.0009761834227526222,-0.005855065731659836,0.0005361050440132533,0.0005242956991114199,0.025720964315911195,0.00791671722619452
PSPTO_RS00010,-0.01144614656678013,-0.0039538470190923535,-0.001014512986017832,0.005098320678871444,0.003046965489760232,0.0001327153540069852,-0.0022219523180659886,-0.002508515358615189,0.01267629149498359,-0.021077975686728857,0.0010290425524467541,0.0006717620701070442,-0.00016893453750191993,-0.0035537156482480094,0.004821817035669203,-0.004531921350766272,-0.0012084019536170122,0.0087697258286476,0.0037827520363959096,0.012320857500178015,-0.0070358696736606925
PSPTO_RS00015,-0.017724477765023436,-0.006286651403192273,0.00021189330924987766,-0.006958578144115919,0.0001251054934495099,0.0033704282211427833,-0.01544190011118158,-0.0033606417763319806,0.015458629154765612,-0.019488386171973876,-0.007968148613230556,0.002996549989781952,-0.017015718021952488,-0.00547271764056553,-0.005717282230977291,-0.001976872131645892,0.000905339957767024,0.009185109456824499,0.0002711318995051199,0.00976797567456749,-0.0027117816792417548
PSPTO_RS00020,-0.01433247402913729,-0.004169800974900757,0.0043867928554600175,-0.0037662034727276093,-0.018486956030276835,0.001185080637785662,-0.009294598241206362,0.0029246079612620358,0.018411827011506475,-0.018016413822756566,0.003077812151554628,-0.002611407371135178,-0.009347890374148375,0.004964914699838063,0.002833665055233275,-0.000908563079675707,-0.0018217329354079973,0.0027330086589564292,0.0043071069195363704,-0.00013750632413844408,0.0002468599306978408
PSPTO_RS00025,0.0012584321948489916,-0.0023502189602875702,0.0016424677691854156,-0.010103838733366833,-0.017848731684733846,0.0016752049995041717,-0.006000894267947941,-0.004305010889175862,0.008552438341395028,0.0016050324067371192,-0.00421191901976145,0.007024434867680329,-0.009568681433994886,-0.01106723457250224,-0.005504569494711801,-0.00019452840964580102,0.002067290083924834,0.003834220779151473,-0.0035052888028621726,-0.0024425124465751067,-0.012895113998939212
PSPTO_RS00030,0.0020847327605256817,-0.010490715820568526,2.9651400149171722e-06,-0.005580645428697719,0.005238107508663372,0.0028670707459952562,-0.004473948269650358,0.0023684370305605547,0.0030704796140909874,-0.004445610944014445,0.002628341706709786,2.8465548745763564e-05,-0.0039047451755297464,-0.01712692268387974,-0.0021259217556086254,-0.0028146105161013894,0.001906564668198485,0.00958622153423436,0.0076958260664703685,0.0012173085271419272,-0.011292325522143227
PSPTO_RS00035,0.007361963046283432,-0.010538530823755554,0.0024837208334555693,0.002422932309904679,0.009373519144387983,0.001290206325977926,0.002173749537605713,0.0036838651765584833,0.005976041417435939,-0.009842772722355547,-0.00028214774214679775,0.0024371170516903785,-0.009578945421763125,-0.02002227912657294,0.0020105119743337478,-0.0031778745598916745,0.0007997878601604791,0.02384420374903557,-0.0003865309582956497,0.0003720580926500431,-0.017873988226328897
PSPTO_RS00040,0.0005205179854043855,-0.003846887710249392,0.00251779995141648,-0.005210403771759746,-0.001751013727277138,0.0014456881269788724,-0.0032911855707066927,0.00475176948205426,0.005517071699982088,-0.007142447902440991,0.004218959600261168,4.459391519267287e-05,-0.008368567395911885,-0.016193298100289272,-0.0027954924252906743,0.0023143318431085814,0.005370499879271696,0.009960790598485151,0.006836543710914873,-0.0006894971872131268,-0.018140089731142676
PSPTO_RS00045,-0.004438572946119389,-0.0016792752514587573,0.011156898713818983,-0.004087070032109052,-0.010600131192708914,0.002718518483535254,0.012158061389518783,0.004328455387468008,-0.007094174792360258,-0.0002126709637672471,0.008099416451043584,0.005488392174816591,0.001767590045364636,-0.008584390846585311,-0.005715023462338959,0.011380397042290448,0.0006668103605446343,0.022615510446958663,-0.007335139862675304,0.009512215491363232,-0.01399518673447984
PSPTO_RS00050,0.00537863770130232,-0.0036146862027068754,0.021219241322569533,-0.007268639774758276,-0.00963093601947615,0.021943688066992297,0.010001170814302615,0.013821314405265107,-0.000750500200227961,0.027086493654438736,0.014443490323984976,0.016752277301615486,-0.0032814088331749175,0.005616289215594995,-0.014344725486055039,0.003690720333835158,0.006424317994734,0.011976171624695962,-0.018631714868023064,-0.02262945006633187,-0.020130531939442003
PSPTO_RS00055,0.002041642411857168,-0.0066149530605404995,-0.0044260341173637165,-0.023059250187931722,0.019733630630526133,0.00951325549663532,0.0063053555438677186,0.002551171400635682,-0.011520585744712654,-0.02964322555254114,0.013613071552011146,0.004785649934910539,0.0031504195841125537,-0.021310780590690536,-0.018803902448283064,0.030563247388487487,-0.007977895505117471,0.006753485283427316,0.021970392111569648,-0.024185287856518217,0.004374086279562458
