Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
PSPTO_RS00005,0.006253282398458003,-0.0037825952348796016,-0.0007102430891387323,-0.00469706005994153,-0.007178065869409183,-0.003923578130899308,-0.006703497054058452,-0.0010798951831697769,0.023066156724934124,0.016388766075094093,-0.012024132528622089,-0.0010176536289064739,-0.00698173722777827,0.0028492763335115235,-0.009844676689608041,-0.002188995885152333,0.008537826192079857,-0.0028700211866075414
PSPTO_RS00010,0.002233673503495955,-0.0011403517032396845,-0.000214847193409827,-0.005372994339381507,0.003974298170126771,-0.0004437895849920793,-0.0008891914642826405,-0.0029190292366684965,0.020858308895252132,0.013695438600213654,-0.010649522777656411,0.005262633400452556,-0.0007735768255672657,0.008979704597496625,-0.007275929033697853,0.0011378618600534373,0.0035980736730369723,-0.0038207400674490103
PSPTO_RS00015,0.004946031532763291,-0.014935022746921095,0.003887378269854435,-0.023557494168914533,-0.007195926086806961,-0.001508038954664658,-0.00044055780737053816,-0.004089783153986792,0.015557379046211097,0.012854193875753553,-0.016049130850458213,-0.007384244972775945,-0.005225507222010893,0.0113702356205818,-0.0036951848856128008,-0.008794759950371657,-0.00018173007549365417,-0.004487194925800738
PSPTO_RS00020,0.0019040816189682043,-0.0068752922222258565,0.0010560379421688897,-0.013302512923605667,-0.0013030701461037518,0.004318241602031382,-0.0033492495581150207,0.0029499996247584525,0.01774696162326442,0.010056052224779984,-0.012770903204114201,-0.0019585317113672784,0.002300436866056505,0.005318403209338946,-0.013177707013717156,0.003052444861223074,-0.023021974251518636,-0.0024076036113083155
PSPTO_RS00025,0.0065164895305208255,-0.006133511624786993,0.0010741127967567423,-0.011200469280156562,-0.0030641825786930682,0.0014400835435486113,0.0018214106265995555,-0.011030562368449117,-0.002313204253178369,0.005013545538014227,-0.0017614337955691806,-0.008046682646545712,-0.005866763741561495,-0.0004973663696489848,0.009059742109123574,-0.004555385908377748,-0.019593822139871438,-0.0030835811387833756
PSPTO_RS00030,0.003184247604683557,-0.002387989453660323,0.002155791116048244,-0.006739174676970907,-0.005092243726795826,-0.00019450625902823785,-0.0003333921235614706,-0.017348347903269112,0.004985107005954346,-0.0002856467995086591,0.0020316110549150443,-0.0006655074925695344,0.0009797428300610648,0.008531110068432372,-0.006349007288764444,0.002326956461154156,0.004319852792964815,-0.010101993984912707
PSPTO_RS00035,0.004409085252545582,0.0012688480291788932,0.0011484371718099961,-0.011176410462247915,-0.0002773779220187883,0.002651723381554591,-0.00040077599931674694,-0.020653758295055072,0.006997091125615012,0.007660064702349077,0.010082366943342816,0.0028160542760021843,0.0018831350626259164,0.023964842985505868,-0.002630837025934041,-0.0008520025237131482,0.00707953487634342,-0.009702300084358384
PSPTO_RS00040,0.0025445070552046357,-0.0016548470462854617,0.0013842120948183332,-0.00982779568498504,-0.0051330182988451965,0.0017836445351068141,0.0032337699535842147,-0.018105107852503095,0.006924277939966695,0.002570983581245836,0.0032259754576537476,-0.000446038576384865,0.004692861240832465,0.01121504188268391,-0.0020838119085896958,0.0039043611039965244,-0.0031539218916238725,-0.00248185932415345
PSPTO_RS00045,0.007814259609491196,0.014149905744845221,0.002090385043536405,0.0031420348456188867,-0.00798778430549555,0.010537302768957767,-0.0016183100606816697,-0.011410723541249978,0.002006755937217232,-0.007803166903664699,-0.002735905795579247,0.00034881733691622394,0.0052593031066936425,0.024402526191221345,0.004462570061921051,0.007963173243015337,-0.00857911189829069,-0.0014145464427537842
PSPTO_RS00050,0.016697196972017332,0.009205602005468003,0.021281096857758874,0.002114788253212098,-0.013269432704794623,0.02154774564555957,0.006018117918553889,0.003630392096347839,-0.02522090216549211,-0.004253165490495474,0.004920739553962416,-0.0038475071901004094,0.015738341669560778,0.007705032096019663,0.013123734009615222,0.014519505035211306,-0.01140644468954654,-0.006345428121558612
PSPTO_RS00055,0.007906931071955873,0.0023240516299768456,0.01335899475158648,0.004299129470248887,-0.022107040042568585,-0.004047855281918471,-0.0109088193395757,-0.02653722471120081,0.022630515650873817,-0.005332618927090068,0.010281071166238361,-0.02491725257944036,0.004821083287300978,0.01109920017940299,-0.0035322180360466654,0.014977771599172235,0.019521736904542307,-0.014751080726582884
PSPTO_RS00060,0.014156583252709926,0.007440060107320908,0.02213335764057711,0.0029504159827602005,-0.0138861080087721,0.011592975150791796,-0.0005605739851615972,-0.008041557443529324,-0.008087658761251084,-0.006158633377699647,0.0038089306435932983,6.71393493477022e-05,0.01059029798174231,0.004911155992323752,0.010391450933979824,0.006818730447448296,-0.0023070008312309296,-0.0024108016619669823
PSPTO_RS00065,0.010754337050239586,0.003693308104895225,0.00960194434925166,0.0026422081156078675,-0.006538919438667052,0.00982842924603387,-0.005537652219098096,-0.012715081618623152,-0.006856686644568721,-0.006915507541491428,-0.003983102702653461,0.01115684665669273,0.008216010918418155,-0.0007303256233250247,0.008901351674902372,0.0037433168099189683,0.00193853749172281,-0.0015594108343459476
PSPTO_RS00070,-0.00042985421089919234,0.0060277750551734595,-0.00784102768479612,0.0038902385356113433,-0.0034829399393574924,0.01912837088880193,0.006376210952447377,-0.0060841560752441905,0.0041200964428160835,-0.022207044413921417,-0.032176668899397354,0.02718044626201953,-0.012245325254651484,-0.012445516279852166,0.007226136855892421,0.0008964056989897888,0.005941585597636023,0.0316359761578854
PSPTO_RS00075,0.017051343258591593,-0.004913802234352269,-0.0013359316272105685,-0.006264083572814533,0.010989907840119837,-0.01475699185760841,0.004235133829508934,-2.663204129796448e-05,0.0002433676195050378,-0.006704953143688913,-0.005621333883116989,0.019168078285333956,-0.007717181812082169,0.00535233884687601,-0.013155654102179181,0.012920334497409182,-0.047021240508624475,0.003905203359477172
PSPTO_RS00080,0.012520442659049693,-0.006519813978827117,-0.0057813726512406,-0.005735758373466096,0.0017979765445615802,-0.005656276057360565,-0.004813336949386841,-0.0020652790974693483,-0.008083031913173182,-0.02350608044666651,-0.0038964491571195554,0.00912172608898383,-0.0008020720270980674,0.01093273159259868,-0.020132230675827256,0.02132118330592576,-0.006280037474947588,6.882520576586925e-05
PSPTO_RS00085,0.0037012042269626926,-0.0032867585078868618,-0.008713598372330473,0.0007865286103381109,-0.00638618824943787,-0.0033284696243973174,0.001315631910874545,-0.009793817486179097,0.010129865473348376,-0.01183692888291912,0.004113406278143158,-0.0026822843492551166,-0.0043905336144127735,0.010298838787764568,0.004361351967002968,-0.007913702306084977,-0.007154188234994199,-0.008264003444580783
PSPTO_RS00090,0.006905779201956546,-0.0004453477180675577,0.000557196994848358,-0.0008504521385895997,-0.014522316301054794,-0.0034836347228245457,-0.003781283530194513,-0.010143873074876178,0.012197149009696588,0.0034456286399754967,-0.007324620724111539,0.0038103947179496645,-0.012138743016614056,0.0030468779676340115,0.008223955672343651,-0.0043696935266176766,-0.0013711083962276343,0.005042277317277649
PSPTO_RS00095,0.0052724409268815504,-0.0010456670748305267,-0.008006354004865527,0.003234831078062485,-0.004603619632392416,-0.0003848156171311479,-0.0008324909832994053,-0.0072352010268026574,0.015115700752166976,-0.0006065000463572182,0.0006768306625927905,-0.0039803639731124186,-0.006423278047423947,0.011763626273772532,0.008024442634158075,-0.0031360429955528974,-0.0038682059496736513,-0.0025327064817678314
PSPTO_RS00100,0.0022272317957816724,-0.007608971750401943,-0.024312030999049883,-0.00287178693184329,0.013199090876642157,0.0015184572821331805,0.0017676777475677172,0.008375421633519923,-0.007993171949500947,-3.914765715069194e-05,0.003921446468253302,-0.006439302369554803,0.01690368151205025,0.010230320448514357,0.0063772723259241035,-0.0018207962500857552,-0.00037141221775422335,-0.019094595348995425
PSPTO_RS00105,-0.0019677937655418953,-0.009064960979530155,-0.007743420387964863,-0.02053539555639256,0.005729087758158094,-0.00800282529530915,0.0010309401266003727,0.004933218512616808,-0.002306529896347271,-0.0041822368423788826,0.01441802937874773,0.01003090852660856,-0.0071558585086648535,0.018083268002261094,-0.00789676679514223,0.002893356118459996,0.011792958153362017,0.007534211514437889
PSPTO_RS00110,-0.007900508963662319,-0.00899764270186834,-0.010281817345426396,-0.02332772394317628,-0.0008582154576326311,-0.008531943238190409,-0.00398262881640793,-0.005415407643101946,-0.005195218458965689,-0.013650393811510595,-0.0017452123983998913,-0.0030806606879795794,-0.015735772578521438,0.014426082033994038,-0.008874554460460758,0.0014655142644255615,0.008568569403911893,-0.013060806822342556
PSPTO_RS00115,0.014093045840276527,-0.008030921194750946,-0.005610436255362506,-0.02205379276017609,-0.0038017054165326723,-0.010749767385212012,-0.009411795218774407,-0.0022934818676531754,-0.000644796122996854,-0.007300758061598543,0.016038145677923867,0.0031501417935750646,-0.0014535140795214818,0.007469503233467336,-0.004466093948103309,0.008962546686834622,-0.03141997242774079,0.003468396067663479
