Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
PSPTO_RS00005,0.006376737168739102,-0.011602599721516529,-0.001981084934955436,-0.0014443155933549846,-0.0138042811722263,-0.013778858009052725,-0.0056294634543762,0.009363320279948248,0.002793975643542328,-0.005483126593240239,-0.002165105108741458,0.013487612446278672,-0.0022676603173544946,0.015229534853712444,0.006681782896061595,-0.007244598288103397,-0.006804112946649728,0.0011531204524960275,-0.0040875385352247716,-0.0008616545493407449,-0.010358792203245475,0.009521754519583986,0.029132622095579284
PSPTO_RS00010,0.0019771858153278675,-0.014959549818089111,0.0026429932476821068,0.003348285344680275,-0.013034386215034905,-0.015547393271699666,-0.0105015681558823,0.0009977712443608618,0.005239079226073505,-0.005006069173261445,0.0027960528481359584,0.008427173008311339,0.004815849636596914,0.009209012680482563,-0.002933163929839718,0.0003195508869542266,-0.0023516127470584076,0.001779354754139443,-0.0008660886850793974,-1.4401772909037655e-05,-0.0042398455127019355,0.014011662316904287,0.012135556249555715
PSPTO_RS00015,0.005489317764288282,-0.0076090521123255974,-0.007806733552645304,-0.0030037908647934787,-0.029154513057491636,-0.01689983675813974,-0.002759993227070686,0.00980662048916893,0.007373595834583708,-0.0010665723666598037,0.004503568054720889,0.002822933183849409,-0.0057765910584302756,0.0037464572157228453,-0.003728314927117613,-0.0006800245201103484,-0.00860779742104364,0.013215116605888644,0.004622401940575071,-0.0014870248888328612,-0.009126983353730685,0.007926470332758563,0.0061216572374025455
PSPTO_RS00020,0.0036867186208325493,-0.002779574413244369,0.003623692025468191,-0.0026878226734150684,-0.020212644165157525,-0.015684373888042086,-0.003714499088606511,0.007126000154376021,0.005112504915331594,0.020501342840790318,-0.000969361429454966,0.004789772988378894,0.004076112942356293,0.020144753248801456,-0.009807601534637443,-0.003391361419365601,1.2843386419850993e-05,0.003190009628793513,-0.0016012665528279636,0.0065419339032355035,-0.005235238275722299,-0.0016934270158651813,-0.0016013839735575712
PSPTO_RS00025,0.007688710265533304,-0.003049891428087533,-0.0059693530606990675,-0.004913130308659474,-0.01140501841420366,0.0011111838340187614,0.007768538806635255,-0.005531042658330673,-0.0031621869517189267,0.01924182941046612,-0.003218654868412897,0.0011604988887522743,-0.00537762129495922,-0.01392361620285402,-0.014801361456591767,-0.003385522061794683,-0.011049988783952778,0.005953613090332574,-0.0013386560725831694,-0.0007857967012593781,-0.003759532202481147,0.0019081892503322996,-0.009479159720305946
PSPTO_RS00030,0.0022557115823555276,-0.0001618774872918525,0.0003503210703521352,-0.0023551521186212297,-0.011485230015834012,0.002000871149235246,-0.0015917932463708545,-0.0032284514846388375,0.010821361738532178,-0.004854051459252284,-0.0050454702113305145,-0.0012854988502459769,-0.003941018077622842,0.0006980449715186879,-0.014614958947385594,-0.0017744379452489412,-0.017511726583578694,0.0010638612161948105,4.871059644390867e-05,-0.0008698393590457907,-0.006479899828777188,0.007264410692667222,-0.0018002158929305105
PSPTO_RS00035,0.005228996412534017,0.0015174508395417038,-0.0026189774660080266,0.0077778144418084606,-0.01979948515019911,-0.0006663909059122587,-0.002155093344669807,0.005587440390607632,0.013099728504801553,-0.010995379066128916,-0.003995103647078244,-0.0004297435912348094,0.0020110553189126865,-0.006110960102621403,-0.006609600080838236,-0.010179829929718913,-0.023055044339597423,-0.008459472920576652,-0.0026196672687641676,0.0004057409752172896,-0.0036422483864501838,0.02444381514831656,-0.0010043524348513587
PSPTO_RS00040,0.0006777463360375211,-0.002917161952946342,0.00407013470692518,-0.00038264840573080114,-0.012265591006084544,0.0006193037785697024,-0.004284408866061759,-0.0002553262847368404,0.007216727737228464,5.752126700063676e-05,0.0007768196799535018,-0.004019748414661806,-0.00437606910887928,0.00025662704607302413,-0.015601143085464482,0.0011335328124857224,-0.018593739896725418,-0.0005014509117144066,-0.000250481761687175,0.0021003657425110274,-0.0003160597347407113,0.014554049012987347,-0.005871616723191991
PSPTO_RS00045,0.009062981954035708,0.002715750760605007,0.0049635089164805175,-0.0025538202878832143,0.0008586928837050905,0.005530074054168717,0.002888021927982623,-0.008600152034862078,0.03127360430202879,0.009651745566010915,-0.0016633241069209793,-0.005369861601428112,-0.013854337665168083,-0.0009765335155952371,-0.0032696225887772967,-0.0034243640746396005,-0.011752656679620721,-0.013656289596800897,0.000978013891630437,0.008729248812403466,0.0033678442674182738,0.016266331067910395,0.003500300130176478
PSPTO_RS00050,0.01414130945061007,0.01474960054915499,0.014779061545425963,-0.0019770118753014735,0.01286312538416785,0.004585234022052867,0.017768975718847887,0.01314327783350202,0.0033341932260276303,0.005748883764850037,0.001797350828620625,-0.011633580848056107,-0.011705015170566933,-0.008695242549863282,-0.01552801919317061,0.004469740942168798,-0.00281302842640298,-0.017665226223891394,0.018203074935014864,0.023226671410334427,0.011675785593855233,0.006335136298025956,-0.025089491316710538
